【发烧会烧坏大脑吗】很多家长纠结这个问题，只有在例如在热天把孩子关在封闭的车里这样极其少见的情况（体温高于42℃），超高的体温才可能会对大脑造成伤害。还有那些例如化脓性脑膜炎之类本身就会坏脑子的病，常常伴有发烧，才会让人误以为是发烧烧坏了脑。其实发热本身并不会对大脑造成多大的伤害。,-1
卧槽...,-1
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈偶买噶！！！泥塑粉晴天霹雳,1
#我的祖国##电影人歌唱我的祖国#以光影致敬光阴，见证祖国的发展。2020年，祝福我们的祖国明天更美好！@电影频道融媒体中心@中国电影报道@朱一龙,1
罗云熙#罗云熙袁帅#LYX#罗云熙半是蜜糖半是伤#哥格84消毒液要不要@罗云熙LEO分享@罗云熙LEO的@绿洲动态：O绿洲,1
#李兰娟团队救治模式初显成效#看到这样的医护人员，还有这本该退休的年龄依旧冲在前线救死扶伤的精神，值得敬佩！相信事情会有好转的！加油！一定要保护好自己！#中央指导组约谈武汉副市长幕后#我已经快不认识痛心自责内疚这几个字了，基层人民和一线因为武汉ZF这帮子FIVE被拖累的多惨，公信力,1
憋不住出去买了个菜，超市人好多，看见陌生人就想躲着走，嗯，有点怕。忍不了垃圾食品的诱惑带了雪顶咖啡薯条烤翅回家，嗯，真香。开车回家还得测体温报房号，形势依然严峻，接下来几天老实在家呆着吧……2开封·晋河花园,-1
捐款捐物落到实处，张艺兴很棒21万只口罩，分发给定点医院、防疫站、十多个社区，二三十个警务站。全部是基层人员，艺兴真的做事好周密。中国加油,1
#追星是有门槛的#或许大家有听过哇唧唧哇这个公司吗？再或者大家有听过WJJWDBL吗？这个公司可了不得啊，谁搞这个公司旗下的艺人一定要有一颗强心脏，#哇唧唧哇黑心公司#什么事都干得出来还专门拖艺人后腿，半公开的行程说没了就没了。这不现在又有粉丝开始维权了，点开这个#哇唧唧哇黑心公司#里面就,-1
不是给上海药物所洗，事实上你们的微博在1月25号就发布了上海药物所发布的药，里面就有这种药，不过你们关注的是双黄莲，而没有关注真正有用的,-1
【#中医药专家回应方舱医院内打太极拳#：#太极拳八段锦对患者有益#】国家中医药管理局医疗救治专家组副组长、广东省中医院副院长、第二支国家中医医疗队队长张忠德表示，患者在隔离病区常常表现出焦虑、失眠、腹胀，通过中医药治疗之后得到明显缓解，八段锦太极拳明显增强患者体质、加快康复，对患者是,0
取消钉钉直播拜托,-1
评论这都能杠，服了,-1
记今日之前为了散步定的闹钟响了草木依旧很好听可我翻个身无情的按停了闹钟八点半拉开窗帘窗外白茫一片空气里有些怪怪的味道不好闻不过好在今天无人机没有四处徘徊呜啦作响睡得还算舒适没有起床气早餐是妈妈昨晚蒸的包子真的好吃听说我弟吃到了辣椒咳嗽不止眼泪飚出哈哈傻正吃饭看见爸,-1
#聚焦2020上海两会#【昏迷前，陶阿婆给这位市人大代表打了通电话…】电话铃响，朱思欢接起，那头却不说话，只是“嗯嗯啊啊”地嘀咕了几声。“不对劲。”她想。挂掉电话后，她联系了社区民警，查到来电地址——是独居老人陶阿婆的家。上门敲门、喊话许久，却无回复，她与其他居委干部、民警决定拨打119,-1
学校再不开学，老娘煮熟的兔子该飞了再骂一亿遍吃野味的人,-1
报警抓自己一线的医生护士？,-1
西安市灞桥区草北村十四年未进行换届选举！草北百姓多方反映信访“反映属实，诉求合理”，相关部门却无力解决。不按政策规定换届，村民罢免不批！利用身份掩护伪造民主决议，涉嫌侵占、转移集体资产！在保护伞的庇护下，把持基层政权十四年！请王浩书记关注@西安纪检监察@陕西民政@陕西政法@西安民政,0
#感染科女护士的手#一场疫情，却看到了太多温暖、感动！请善待那些不管是在一线还是在基层付出的“好人”，致敬！,1
实时更新|武汉新型肺炎全国疫情地图O实时更新|新冠肺炎疫情地图,0
【@小羊菠萝派】欢迎光临～饮品制作中请稍候～,1
《中国咸鱼被列为致癌物，这是真的吗？世卫组织最全致癌物名单》朋友圈这些文章，真的害人啊，我白白害怕了这么久。O网页链接,-1
#众志成城打赢疫情防控阻击战#【#生产一线也是抗疫前线#】#疫情防控动态#农民，为生产辛勤耕耘；车间工人，为生产加班加点；技术人员，为生产争分夺秒；养路工人，为生产一丝不苟……生产一线同样是抗疫前线，#谢谢每个平凡的中国人#！,1
#不建议上班化妆的原因#,0
莫非是全效空气净化器吗？,0
明明是感冒发烧喉痛为什么到你那就成了害怕无奈无语2通辽,-1
致敬一线人员，每一个人都平平安安,1
雅安市流浪猫狗救助基地又是一窝被遗弃的小奶狗。狗一直都是狗，不管是流浪狗还是宠物狗..可人，有时，却不配为人...不爱请别伤害，领养代替购买。2雅安,-1
#孙杨夺冠#赢了赢了，孙杨加油，中国加油,1
【#关注新型冠状病毒疫情#7大热点，钟南山李兰娟院士答疑】现在疫情处于什么阶段？“方舱医院”收治哪一类患者？双黄连等热门药品对疫情治疗和预防效果如何？坐电梯需要戴手套吗？来听听权威专家的解读！的秒拍视频,0
当时家人因咳嗽导致肺炎时，我们先直接办了住院，然后做了CT，后来做了增强CT，这些是遵循医嘱，但因为片子看不清什么东西，有个阴影，只能做排除性的检查，医生先按照肺炎处理的，输液后来一系列的检查，痰培养，痰中找癌细胞，采血一系列的检查，最后发现血液中有个成分过高，是个不好的现象，痰中,-1
是因为春节吗？是因为你瞒报！你不瞒报疫情的话春运前大家就都会重视这件事了，还用得着现在说500万人因为春节离开武汉吗？老百姓说话就是制造恐慌，你现在说这个不是制造恐慌？你不是在制造矛盾？,-1
我在想会不会在不久的某一天会像电影情节中演的一样突然有个公司会发布“本公司已研制出特效药预防或治疗非冠状性病毒”总有一种感觉此次疫情像是人为的似的#深圳又一例确诊病例治愈出院##抗击新型肺炎我们在行动#2扬州,0
！,1
【#湖北又一名女卫健委主任将免职#】18日晚，湖北鄂州市委组织部微信公众号“鄂州基层党建”发布了《鄂州最新有关领导干部职务任免》，其中宣布：提名免去王时文同志市卫健委主任职务，原任市公立医院管理中心主任职务因机构更名自行免除。提名万福尧同志任市卫健委主任，免去其市中心医院党委书记职,0
现金贷整治背后有哪些套路？倒闭多家公司现金贷没还后果说严重也不严重，不还最多征信黑了，被催在电话骚扰而已，有钱后还是尽快还上，切记不要头脑发热在去贷款还之前贷款，那样你就永远还不清！顶住压力，别被债务让你沉沦到秃废，努力奋斗，一切都会过去。苦难经历过后你就算的上是真男人,-1
已经定名为SARI了，确定是SARS的进化病毒，致病机理完全相同。病毒进入人体后干扰免疫系统，让免疫系统误认为肺细胞是外来物从而发起进攻。病人是被自己的免疫系统杀死的，目前市面上所有的药物均无效，只有采用的方法：用激素压制免疫系统，但同时，人体会非常脆弱。同时，这个病毒比SARS更聪明：1.潜,0
某公司最近这个爆发期还得加班，没按期完成业绩还要罚款咋举报呢#湖南延迟企业复工和学校开学#,-1
即使亲眼看见了，你怎么知道那人有冠状病毒？你看到病毒了？,-1
不知道这样没安全感的日子什么时候是个头，过去不太好，未来…如果按照这个趋势不知道会不会好……会好吗？我不知道。在现实无依无靠，所以选择远方发光发热的他来寄托灵魂。,-1
#武汉#从湖北宜昌回到山西大同，被亲朋好友疏远了，宝宝表示很委屈，都离我远点2大同,1
“我们很荣幸参与2020年MUSICARESPERSONOFTHEYEAR捐赠我们定制的7个麦克风，这帮助我们的音乐超越了语言和地域的障碍。通过这次捐款，我们希望大家能记住我们一直努力传递的真诚和衷心的信息:“LOVEYOURSELF:SPEAKYOURSELF”。——BTS,1
2月14日，宿州境内高速公路交通管制信息如下：合徐高速：宿州南出入口封闭，宿州出口对非皖L牌照车辆劝返。连霍高速：萧县东、张庄寨出入口封闭，萧县南出口对外省车辆劝返（公务车辆、人员，疫情防控车辆、人员，应急物资和生产生活物资运输车辆及人员除外）。盐洛高速：宿州东出入口封闭，宿州北,0
#泰国亚航##南昌被空投武汉人#1月27日，泰国曼谷飞南昌昌北机场SL942航班，机上有15名武汉人没有告知旅客，原计划11:30抵达，但不让下机，偷摸让15个人去检查，过程中，机舱传过来说前面在挨个检查体温，心想也是好事，大家入境好好排查，对谁都好，1.5小时后，整个飞机十分闷热，有旅客不带口罩，,0
#武汉医生的朋友圈#今天医院被定下来是市里发热患者定点就诊医院，很多护士医生都自愿报名去发热门诊参与这次疫情防控，名额都报满了，可是别的科还需要人手也就没再要了。下班得时候有一个同事作为值班留下，看到了全市的发热患者挤满了一层楼，却没有多少人重视疫情，口罩没几个人会去带。打车回家,-1
【转运患者组织不力武汉多名干部被问责！】2月9日当晚，在患者转运过程中，武昌区水果湖街、黄鹤楼街、珞珈山街等工作滞后、衔接无序、组织混乱，跟车服务不到位，导致重症病人长时间等待继而情绪失控，造成恶劣影响。2月11日，决定对水果湖街分指挥部指挥长安继尧被给予党内警告处分，并免去其水果湖,0
宝贝宝贝，今天感觉你身体应该已经在慢慢恢复了，要赶快彻底好起来哈，宝贝，再休息几天就要开始上班了，我们都要赶快调整好自己的状态哦，也要照顾好自己的身体，这才是最重要的，宝贝，离见到你的时间越来越近了，希望疫情可以赶快过去，这样就可以利用休息的时间去找你了，晚安了，我的宝贝，做个好,-1
草啊哈哈哈哈哈哈哈哈,1
,1
发表了博文《2020年01月26日》2020，百年天地回元气，一统山河际太平！祈福国泰民安！祝福阖家安康！O2020年01月26日,1
北京领养坐标天通苑，家里有这个高冷的小公主啦，想要二胎，最好是弟弟哟~品种都可以~吃天然猫粮，定期疫苗。快来滴滴我2北京·天通中苑,0
我党在湖北拥有一套谜一样的领导班子！省长数不清口罩，副省长数不清床位，市长数不清人数，02OHVWB06，主任数不清病人，红十会数不清捐款！#武汉市委书记回应协和医院缺不缺物资#,1
【#疫情辟谣#|含姜片可以预防新冠病毒？】丁香医生团队辟谣：目前尚无证据证明姜可以预防病毒，更没有证据证明可以预防新冠病毒。目前尚无证据证明姜可以预防病毒，更没有证据证明可以预防新冠病毒。目前的证据显示，新型冠状病毒经呼吸道飞沫传播是主要的传播途径，亦可通过接触传播，所以，即便,0
武汉加油,1
路透社的消息说的是“WHO称泰国出现轻微人传人，有大规模扩散基础”；WHO称没有“足够明显”证据。持续追踪最新消息吧还是，大过节的希望别出啥岔子,0
致敬,1
写在年末冬初孩子流感的第五天，我们仍然没有忘记热情拥抱这2020年的第一天。带着一丝迷信，早晨给孩子穿上红色的羽绒服羽绒裤，祈祷新的一年，孩子们身体康健。仍然会有一丝焦虑，焦虑我的孩子为什么会过早的懂事，从两岁多开始关注我的情绪，会深沉地说：妈妈，你终于笑了！这句话像刀子一样扎入我,-1
我相信一切都会平息,1
这次疫情损失惨重，但是，也给我们今后社会、个人的发展拨正了许多正确的方向:房产（炒房）不应该成为我们努力的目标！明星不应该是我们追求的偶像！论文数量不应该是评价科研水平的唯一标准！讲真话应该成为政府、社会的风气！在疫情面前生命最重要，在疫情面前，钟南山院士、李兰娟院士才是真正国士,1
真心希望疫情早日结束，每天睡醒就是想看见已经找到疫苗的好消息！相隔几百公里却始终无法出行....到处都封路！也不知道谁才是潜伏者....这样的生活我真的受够了,-1
【李兰娟：#人与人间距1.5米到2米比较安全#】国家卫健委高级别专家组成员、中国工程院院士李兰娟表示，一般来讲，近距离接触，飞沫传播容易感染，所以距离保持远一点，1.5米到2米左右比较安全。#疫情下的社交安全距离##关注新型肺炎#@浙江卫视中国蓝,0
唉！可怜的狗狗，附近有没有想领养狗狗的@杭州宠物救助会@杭州猫狗电台@宠物互助杭州站@杭州流浪动物救助基地,0
#乌鲁木齐战疫瞬间#了解防疫期间9个咳嗽相关问题，正确区分肺炎和普通咳嗽，有效防护，不要恐慌。,0
发布了头条文章：《军歌嘹亮》#巴特尔体育荣耀篮途#向全体解放军战士致敬！军歌嘹亮～悲伤0120。,1
以中医药或中西医结合方式治愈的新型冠状病毒感染的肺炎患者，8人。,0
蛙糖绿色地球全球保卫行动#日行一环保#我是河南理工大学的绿色地球志愿者今天绿色出行今日读书：花间提壶方大厨读书时长：40分钟阅读感悟：.勇气，是看清了生活的真,0
这业绩拐点，三四季度业绩大爆发！,1
#学在石嘴山#大型追星现场:武警官兵野营拉练，途中驻扎在学校，受到学生们热烈欢迎。真好#石嘴山校园发现##致敬中国军人#学在石嘴山石嘴山,1
多次吃野味导致重大疫情，这是中国的耻辱！应该枪毙肇事者。#跟新浪看热点#O大事件！WHO把新型肺炎列为公共卫生紧急事态！将怎样影响中国水产业？,0
中国加油！武汉加油！,1
【接触传播怎么防？】《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》公布，经呼吸道飞沫传播是主要的传播途径，#新型冠状病毒可通过接触传播#。从飞沫传播到接触传播，怎么更好地防护？日常生活是否要戴手套呢？戳视频，听中国工程院院士李兰娟给出建议。,0
#汉中爆料#【西乡一男子接连盗窃村民盗窃腊肉被抓获】近日，西乡县公安局成功侦破一系列盗窃腊肉案，抓获犯罪嫌疑人申某，查获被盗腊肉200馀斤。入冬以来，西乡柳树、峡口、骆家坝等地接连发生腊肉、家禽被盗案件。案值虽小却严重影响了人民群众的安全感，侵害了群众利益。案件发生后，县公安局及时,-1
【三亚204辆警用车辆配发到基层派出所】#三亚身边事儿#为进一步夯实基层公安工作基础，提升基层一线执法执勤保障水平，更好地服务和保障三亚市的经济社会发展，1月17日上午，三亚市公安局举行执法执勤警用车辆发放仪式，将204辆警用车辆配发到基层派出所。据悉，三亚市公安局新购置的20辆新能源警车,1
#社区工作#云南路社区安装工作人员去向牌。去向牌上写清了各社区工作人员的姓名、在岗、开会、走访、休假等内容。每天上班时，社区工作人员根据各自实际工作情况及时调整“工作人员去向牌”，向前来办事居民群众公开，主动接受群众监督。,1
这是一条关于此次肺炎疫情的微博1.全国新型冠状病毒肺炎疫情实时动态O网页链接2.提醒长辈注意的模板：O网页链接3.武汉新型肺炎防治倡议O网页链接4.关于此次疫情的科普知识O网页链接5.如何正确选择医用口罩O网页链接6.如何正,0
为家乡祈福，希望国家多关注一下湖北省的其他地区，,1
【微视频丨驰援湖北！河北医疗队出征】河北省员援鄂抗疫医疗队从石家庄出征，赴湖北省开展疫情防控和患者救治工作。第一批队员150人，来自河北省10个省直医院和13个市三级医院，分成普通患者救治、危重症患者救治和临床检验3个医疗队。涵盖呼吸科、感染性疾病科、医院感染科、重症医学、呼吸重症、临床,0
#最新疫情地图#我们知错了，一切都快点好起来吧,1
分享今日气人事件：1阴谋论在微博上大行其道，还用无知的语言贬低，恶意揣测为科研尽心尽力的专家2我英都出了辱华这种触及底线的事，还有假粉丝非要为自己还在用头像辩解，还有人泼脏水给别的优秀漫画。对不起，我就是没法把角色和作者分开3大半夜楼上那位大哥能不能别弹钢琴了，我要是,-1
好消息,1
#科技改变生活##科技与生活##科技与未来#中医好声音&NBSP;&NBSP;&NBSP;传递正能量为响应国家号召，大力发展中医药事业，本着大德为医，大爱为客，德行天下的宗旨，救助肿瘤(癌症)、尿毒症、股骨头坏死、强制性脊柱炎、萎缩性胃炎。迎新年我们在行动。经研究决定:&NBSP;&NBSP;北京新宇医院、山东莒南,0
我不出门了,-1
#病例分享##黄褐斑#2成都·高新区,0
#日照身边事#【好消息！山东首例确诊病例第一次核酸检测呈阴性】记者从省政府新闻办今天举行的发布会上获悉，山东首例确诊病例已临床治愈！据山东省卫生健康委党组书记、主任、省疫情处置工作领导小组办公室主任袭燕介绍，疫情发生以后，山东第一时间制订了流行病学调查方案，第一时间对所有密切接,0
发布了头条文章：《山西省吕梁市：交城县岭底乡五七煤矿事故频发且瞒报，监管不力谁之过》O山西省吕梁市：交城县岭底乡五七煤矿事故频发且瞒报，监管不力谁之过,0
兜里揣着卫生纸去公共厕所拉粑粑拉完粑粑后一摸兜咦我的纸呢怎么没有了难道是路上跑丢了？啊多么痛的领悟！,-1
同为护士满是理解和心疼我们本也是柔软的女孩子却因为工作因为责任因为使命，穿上白衣成为了女战士女英雄,1
中央指导组专家：新冠患者比非典呼吸衰竭更快，救治难度更大。13日，中央指导组医疗救治组专家、北京朝阳医院副院长童朝晖就对重症患者的主要治疗方案回应称，新冠肺炎患者出现的是一种严重呼吸衰竭，与2003年非典相比，这一次呼吸衰竭进展得更快，患者心脏受到的攻击也非常厉害，这类病人救治起来难,0
北京朝阳医院副院长童朝晖表示：新冠肺炎患者出现的是严重的呼吸衰竭，与03年的SARS相比，病情进展得更快，缺氧发展得很明显；此外，这次患者心脏受到的攻击非常厉害，救治起来的难度比以前要大。因此，我们提出要密切观察这类患者的生命体征，比如心率、血压、血氧的变化。,0
不是说什么漂亮话，我朝基层这样拎得清又有水平的工作者真的很多，伟大的人民。,-1
@双黄连口服液(中成药)是按照西药的模式搞得中药提取物，我从来都不赞成中成药和中药能相提并论，中药提取物和真正按老祖宗的方法熬制出的中药是两码事，中成药会放大中药的不良反应，其中的金银花，连翘，黄芩都是苦寒之物，对于体寒者不但不能治疗感冒，还会加重，更是伤脾胃，中药的使用都是因人,-1
这是我们同事的真实情况、她的母亲已经病危、一家人都没有办法，不要相信什么98%、99%，没有收治就是没有收治，确诊的疑似的都还大量的在家等着救命，普通人的生命就不重要吗？武汉ZF说的话不能信，希望大家能帮忙转发评论配图,-1
云录制好棒,1
哦，武汉P4实验室在1月21号就申请了瑞德西韦的实用专利，那么应该早就知道新冠的严重程度，所以呢？自己细品吧！,-1
#育儿专家说##新手爸妈通关指南#工作生活忙忙碌碌，都快没时间写笔记了，迟交的作业【EB病毒感染—治疗篇】其实说到EB病毒感染的治疗，首先要看EB病毒感染到了什么程度。和EB病毒感染相关的非肿瘤性疾病有以下几种：传染性单核细胞增多症、慢性活动性EB病毒感染、E,0
#李敏的人间生活实录#当作是2020.02.02距离高考126天原本今天应该开学的，可是…唉能怎么办呢只希望这场劫难［2019新型冠状病毒（2019-NCOV）］快些过去吧今天也算是网上教学步入正轨一切还在计划中都在稳步进行可能理综还是我的软肋吧这段时间也还是要攻克理综的最近可以说是有好消息又有坏,-1
对吧医疗物资严重不足中央还算知道,-1
致敬,1
#歌手云录制现场#看了这么多年歌手，歌手当打之年可谓是最特别的一季，云录制代表了一个节目的坚守，期待周五同样有很多精彩的舞台！#歌手云录制现场曝光#,1
【昆明辖区31个封闭高速公路出入口已全部恢复通行】2月10日，昆明市交通运输局根据《云南省应对疫情工作领导小组指挥部关于保障高速公路和国省干道交通顺畅的通知》，日前各县（市）区立即对未经云南省应对疫情工作领导小组指挥部批准关闭的高速公路出入口恢复通行，并在高速公路出口安排人员布,0
这种是比较吓人的『辽宁新增一例无症状确诊病例:4岁女童体温36.2℃_手机新浪网』O辽宁新增一例无症状确诊病例:4岁女童体温36.2℃,0
我也觉得国家做的够好了，某些个别脑子里整天阴谋论的给你去死一死？CNM的,-1
朴佑镇和我一起吗还是可以蹲一个追星的重要性…昂？,-1
@丁香园,0
睡不着……隔了两层楼有一户疑似的，还不清楚是不是同一个户型，好怕下水道气溶胶传播……希望大家都平安无事,-1
任慎过一阵无力，就算蝙蝠王对他们毫无恶意，他也没办法把这些形容词套用到它身上。,-1
临床一线的医务人员们，做好个人防护！#有医务人员被传染新型冠状病毒肺炎#,1
【好消息！#金银谭医院院长夫人治愈出院#】据央视，金银谭医院院长张定宇表示：妻子已经经过两次核酸检测，两次都是阴性，今天已经康复出院，感谢大家的关心！祝贺！,0
【一线抗疫群英谱】义无反顾冲向前众志成城战疫情O【一线抗疫群英谱】义无反顾冲向前众志成城战疫情,1
蝙蝠：吃完我还要骂我，我杀你全家了？,-1
专业专业专业,1
#双11不差钱#，我在闲鱼发布了【小米空气净化器2S】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,0
两只地穿山甲滚到了烂泥里，玩得超！开！心！即使是这样满身甲片，面无表情的动物，你也能看出来它们超！开！心！这样的画面真实治愈啊！,1
突然干咳了几声我慌了，然后忽然想起今天吃了很多糖，我不咳谁咳,-1
310D，1.26初二。幼儿急疹继续，今天精神状态好很多，虽然还发烧，但是有精神玩儿了，依然不吃东西，有点拉肚子。爸爸抱着称体重，还是21斤，可是都觉得轻了。,-1
求助,-1
终于病情好转了，感谢大家对我的关心、支持和帮助。经过1天的治疗，今天终于不发热了，甚是高兴。也有了精神浏览微信、短信及网上消息。真的很令人感动。那么多的祈祷、祝福、鼓励，占了相识和不相识朋友留言的绝大部分。在此真的要感谢大家善意和关怀。当然，也有人质疑，包括一些香港媒体，“你不是,1
分享网易新闻《湖北男子大年三十泡脚后测体温偏高情绪失控大哭》O湖北男子大年三十泡脚后测体温偏高情绪失控大哭来自@网易新闻客户端#网易新闻#,0
？………？？？？？？,-1
#长春身边事##长春##吉林身边事##高速路况发布#今天是2020年1月1日，星期三。长春分局辖区长长高速长春南至乐山段、长春绕城高速、长深高速长春西至八屋段、珲乌高速长春东至九台段和长春北至哈拉海段天气晴，行车视线良好，通行顺畅。,0
真到上班了，我突然万分不想上班,-1
“武汉新增1千”？这节奏不止吧『全国新型肺炎疫情实时动态-丁香园·丁香医生』O网页链接,0
被治愈到了！,-1
"我每天的状态:微博吃苦，微信吃狗粮。微博呜呜呜，微信哈哈哈。语言系统跟不上了，需要调整一下。总不能几天之后上班，看到同事对他说:""呜呜呜你听说了吗那个谁好惨哦哈哈哈""吧。嗯，这几天少看微博，健康你我他",-1
吼，当时谁说是谣言的，训诫书烧给你要不要啊？,-1
【11.90】【序木堂】金银花茶30G,0
快转微博,0
#最新疫情地图#【山西第四批支援湖北医疗队启程奔赴湖北一线累计支援医护人员600名】2月9日下午，山西省紧急组建第四批支援湖北医疗队，300名队员奔赴湖北抗击新型冠状病毒感染的肺炎疫情第一线。本次医疗队由部分省卫健委直属医院、市级、区、县级医院人员抽调组成，共有医疗队员300名，其中临床医,1
音乐发起人@李宇春＆#玉米爱心基金#一直在行动由李宇春和玉米爱心基金捐赠采购的两批医用防护物资已抵达湖北武汉、襄阳、咸宁等疫区为武汉加油，中国加油，我们一起迎接春天到来！评论配图,1
【庆阳市爱心组织为市人民医院捐赠医用物资】庆阳广播电视台/看清（记者：马莹刘阳张庆宁）连日来，我市各社会爱心组织将一批批医用物资和生活物资拉运进市人民医院，用自己的善举为一线医护人员加油鼓劲。2月10号下午，蒙牛应急捐赠车开进市人民医院，拉运来方便面、牛奶、矿泉水等生活,1
感冒发烧退下来，眼睛红眼病，眼睛快好了，耳道疼起来，嗓子一直痛，我这是招惹到哪个神仙了吗。。。2洮南市,-1
#国内确诊291例新型冠状病毒肺炎病例#妈呀我好害怕,0
杀人的只是蝙蝠吗？,-1
#遭领导劝酒致酒精中毒死亡#觉得劝酒的人真的不咋滴，以为关系有多铁？2吉林市,-1
摔死真的太残忍了，丢小区里我们这些流浪动物救助者还能帮忙绝育，打疫苗和找领养人，这些没有医学常识的人现在不丢猫，怀孕或者家人怀孕也会丢，怪不了微博媒体,-1
想吃甜甜的东西想疯了…～～疫情拐点后想喝它个十杯八杯！妈妈呀O(≧V≦)O,-1
#最新疫情地图#这段MV转给祖国！《天耀中华》愿你平安昌盛！生生不息！#新型冠状病毒#,1
大家都注意啊,-1
#给孩子讲打喷嚏的故事#当孩子问：“为什么不能对人打喷嚏？”用1分钟的时间，告诉孩子，打喷嚏时发生了什么。对着人打喷嚏是很不礼貌的。打喷嚏时应该戴口罩，或者用纸巾或手肘遮盖，而不是手掌，这样可以避免手掌接触更多公共区域，传播病菌。,0
个人卫生部分多说几句：1.正确洗手（发泡型洗手剂、揉搓时间充分最好达到一首生日歌的长度、揉搓注意指甲缝与大拇指区域、30度以上温水冲洗、洗后避免交叉污染不要再次手触水龙头）2.公共场合回家后，换下外衣、用消毒巾擦拭途中用过的电子设备,0
中小学生的近视高发更加令人担忧。2018年的一项官方调查发现，12岁至14岁学生中的近视比例从2010年的58％上升到了72％。如何扭转视力下降的趋势，是中国亟待应对的一大难题。,0
北京上门喂猫求助，因为疫情无法返程，家里的猫主子面临断水断粮，坐标北京市朝阳区明天第一城7号院，寻求能帮助上门喂养或者寄养的，可以有偿！看到这个消息太难受了，貌似能赶回去都进不了家,-1
【中国疾控中心：新型冠状病毒的来源是野生动物】中国科学院院士、中国疾病预防控制中心主任高福22日在国新办发布会上表示，新型冠状病毒的来源是武汉一家海鲜市场非法销售的野生动物。根据目前的流行病学认知，新型冠状病毒对于儿童等年纪小的人不易感。,0
献给隐瞒病情者的挽歌隐瞒病情者是疫病防控这一危机时刻最无耻的人。最可恶的人是蛇蝎心肠的人是十恶不赦的人是丢八辈祖宗的人是害人又害己的人是人面兽心的人丨是可杀不可留的人是心肠最狠毒的人,-1
【国家卫健委：#专家研判武汉肺炎疫情仍可防可控#，但#新型冠状病毒传染来源还未找到#】@健康中国：湖北省武汉市发生不明原因肺炎疫情后，我委立即派出国家工作组和专家组赶赴武汉，按照属地管理原则，与湖北省、武汉市共同研究落实疫情防控措施。2020年1月1日，我委成立由马晓伟主任为组长的疫,0
*第一视角小破孩慵懒生活*,-1
#避免往人身上喷消毒剂#额……弱弱问下：喷消毒液不要闻到是啥意思，像84消毒液这种兑水以后喷洒在客厅厨房后要开窗通风嘛？这样子空气流通之后消的毒还管用吗？如果闻到了（吸入了）消毒剂对身体的危害有多大？无法估量是连影响轻重与否都无法估量吗？说实话这大冬天的通风怪冷的，不过如果十分必要也,-1
【#嘉羿爱心美育教室#】#嘉羿志愿者#,0
西藏自治区疫情通报：我区无新增病例截至2020年1月31日24时，西藏自治区累计报告新型冠状病毒感染的肺炎确诊病例1例，重症病例0例，死亡病例0例，出院病例0例。目前，患者生命体征平稳，追踪到的密切接触者正在接受医学观察。西藏自治区卫生健康委温馨提示：新型冠状病毒主要通过呼,0
#最新疫情地图#网络不是法外之地，不要心存侥幸，造谣者一定会找到你,0
【市信访局开展春节期间新时代文明实践志愿服务活动】在新春佳节来临之际，1月17日，市政府信访局副局长刘枫一行深入西涧社区开展春节期间新时代文明实践志愿服务活动。志愿者们首先开展了“向困难群众送温暖”活动，为4名困难群众送去慰问金，向他们送上新年的祝福和问候。志愿者们详细了解他们的家庭,1
小北我咳嗽的时候喝吐的时候被鱼刺卡着的时候有点难过的时候你都要拍拍我的背力度稍有不同但都没什么用是吧但你总要做点什么是吧,-1
呜呜呜画出来了！！陶医生早日康复大家都平平安安,1
社区慰问部分居民和志愿者,1
#内蒙古30吨马铃薯驰援武汉#……啊，行，发现我家也挺朴实,1
这应该是我工作的第十个年头了，在这一年里，继续着在平凡的岗位做着普通的工作，但是我自己知道我工作的价值，每当病患痊愈出院时会替他们感到由衷的高兴，看到小朋友深受病痛折磨时也会替他们感到心疼，看到家人、亲人对于我们因为工作不能在节假日和家人团聚的理解也会深深自责。2020，希望平安喜乐,1
活的死的都判断不出来，谈什么医德。,-1
我要是没书读了我就去野生保护区当保安见到吃野味的砍一个,-1
复工居然要用钉钉八百年没签过到不好意思是我控制不住我自己的手打了1星,-1
在那儿骂警察是地痞流氓的那些人，你觉得这种时候地痞流氓会去关心老百姓生死吗？早躲起来了好吗？好好说要是听的话谁愿意发这么大脾气？你妈在家训你之前应该也好好跟你讲过吧，你不听就得挨揍呀～骂人家这位警察的人脑子都有泡吧！,-1
每日一善#阳光信用#中华民族传统美德，倡导“格物、致知、诚意、正心、修身、齐家、治国、平天下”的实现人生理想的步骤和模式。这种为人处世的基本道德观念，是人类进行物质生产活动和自身生存发展的基本要求，也是人们共同生活的起码的行为准则。,1
【#什么是零号病人#？#零号病人有多重要#？】2月15日，“武汉病毒研究所女研究生黄燕玲是新冠肺炎零号病人”引热议。16日，武汉病毒研究对此事做出回应。啥是零号病人找到零号病人的重要意义是什么？通过对”零号病人“的细致调查，能够锁定传染源，是否接触了什么动物？锁定传播方式，与动物是如何,0
