1892,1182,出发,2.0,3.8
1893,1183,回归,2.0,3.7
1894,1184,2020.02,2.0,3.5
1895,1184,壁纸,2.0,3.5
1896,1185,泪目,2.0,3.3
1897,1185,乡村,2.0,3.3
1898,1185,脑瘫,2.0,3.3
1899,1186,任务,2.0,3.2
1900,1187,写下,2.0,3.1
1901,1187,残疾,2.0,3.1
1902,1187,马云,2.0,3.1
1903,1188,传统,2.0,3.0
1904,1188,周期,2.0,3.0
1905,1189,群众,2.0,2.8
1906,1189,疗效,2.0,2.8
1907,1189,争取,2.0,2.8
1908,1190,‘,2.0,2.7
1909,1191,专业,2.0,2.6
1910,1191,正月初,2.0,2.6
1911,1192,抗,2.0,2.5
1912,1192,微,2.0,2.5
1913,1193,CP,2.0,2.3
1914,1193,自治州,2.0,2.3
1915,1194,将,2.0,2.2
1916,1194,不错,2.0,2.2
1917,1194,恢复,2.0,2.2
1918,1194,各省,2.0,2.2
1919,1195,加速,2.0,2.1
1920,1195,营养,2.0,2.1
1921,1195,相比,2.0,2.1
1922,1196,工程,2.0,1.9
1923,1196,领域,2.0,1.9
1924,1196,哭泣,2.0,1.9
1925,1197,方式,2.0,1.8
1926,1198,央视,2.0,1.7
1927,1198,教授,2.0,1.7
1928,1198,桂林,2.0,1.7
1929,1199,西安,2.0,1.6
1930,1199,高校,2.0,1.6
1931,1199,制定,2.0,1.6
1932,1199,负责人,2.0,1.6
1933,1200,+,2.0,1.5
1934,1201,特大,2.0,1.4
1935,1201,江西,2.0,1.4
1936,1201,新华网,2.0,1.4
1937,1201,交给,2.0,1.4
1938,1202,日前,2.0,1.3
1939,1202,分,2.0,1.3
1940,1202,重庆市,2.0,1.3
1941,1203,留言,2.0,1.2
1942,1203,半月,2.0,1.2
1943,1204,（,2.0,1.1
1944,1204,专访,2.0,1.1
1945,1205,重症,2.0,1.0
1946,1206,链,2.0,-1.0
1947,1207,阻挡,2.0,-1.1
1948,1207,　,2.0,-1.1
1949,1207,完整,2.0,-1.1
1950,1207,及时,2.0,-1.1
1951,1207,类,2.0,-1.1
1952,1207,广西,2.0,-1.1
1953,1207,总结,2.0,-1.1
1954,1207,资讯,2.0,-1.1
1955,1207,中成药,2.0,-1.1
1956,1208,办公室,2.0,-1.2
1957,1208,转入,2.0,-1.2
1958,1209,其中,2.0,-1.3
1959,1209,约,2.0,-1.3
1960,1209,建,2.0,-1.3
1961,1209,早已,2.0,-1.3
1962,1210,服用,2.0,-1.4
1963,1210,筹,2.0,-1.4
1964,1210,方子,2.0,-1.4
1965,1210,奥,2.0,-1.4
1966,1210,修,2.0,-1.4
1967,1210,姿势,2.0,-1.4
1968,1211,检测,2.0,-1.5
1969,1212,现象,2.0,-1.6
1970,1212,典型,2.0,-1.6
1971,1213,病例,2.0,-1.8
1972,1214,℃,2.0,-1.9
1973,1215,病原体,2.0,-2.1
1974,1215,能发,2.0,-2.1
1975,1215,路线,2.0,-2.1
1976,1216,以上,2.0,-2.4
1977,1216,京报,2.0,-2.4
1978,1217,＂,2.0,-2.6
1979,1218,不明,2.0,-3.3
1980,1219,通常,2.0,-3.4
1981,1220,综合征,2.0,-3.9
1982,1221,当成,2.0,-4.3
1983,1221,不足以,2.0,-4.3
1984,1221,UID593,2.0,-4.3
1985,1222,症状,2.0,-5.1
1986,1222,体征,2.0,-5.1
1987,1222,月经,2.0,-5.1
1988,1223,揉,2.0,-6.9
1989,1224,研判,2.0,-8.0
1990,1225,核实,2.0,-12.0
1991,1226,以内,1.9,13.0
1992,1227,家乡,1.9,11.0
1993,1228,精彩,1.9,10.0
1994,1229,解放军,1.9,8.0
1995,1230,一道,1.9,6.8
1996,1231,安康,1.9,6.2
1997,1232,万家,1.9,6.1
1998,1232,锻炼,1.9,6.1
1999,1233,手中,1.9,5.5
2000,1234,幸福,1.9,4.0
2001,1234,携,1.9,4.0
2002,1234,好玩,1.9,4.0
2003,1234,打响,1.9,4.0
2004,1235,乡,1.9,3.7
2005,1236,扶,1.9,3.5
2006,1237,羡慕,1.9,3.3
2007,1237,T,1.9,3.3
2008,1237,UNINE,1.9,3.3
2009,1238,大意,1.9,3.2
2010,1239,婚礼,1.9,3.0
2011,1240,亿元,1.9,2.9
2012,1241,文化,1.9,2.7
2013,1242,已于,1.9,2.6
2014,1242,室外,1.9,2.6
2015,1243,(,1.9,2.5
2016,1244,突,1.9,2.3
2017,1245,婴儿,1.9,2.2
2018,1246,生活,1.9,2.0
2019,1246,称为,1.9,2.0
2020,1246,每日,1.9,2.0
2021,1247,三亚,1.9,1.9
2022,1248,各,1.9,1.8
2023,1248,不信谣,1.9,1.8
2024,1249,聚焦,1.9,1.7
2025,1249,长沙,1.9,1.7
2026,1249,站,1.9,1.7
2027,1250,第一,1.9,1.6
2028,1250,天气,1.9,1.6
2029,1250,杀菌,1.9,1.6
2030,1250,传奇,1.9,1.6
2031,1251,院士,1.9,1.5
2032,1251,科学,1.9,1.5
2033,1252,尽管,1.9,1.4
2034,1252,逐步,1.9,1.4
2035,1252,籍,1.9,1.4
2036,1252,紫外线,1.9,1.4
2037,1252,传媒,1.9,1.4
2038,1253,行业,1.9,1.3
2039,1253,剃光头,1.9,1.3
2040,1253,短暂,1.9,1.3
2041,1253,理论,1.9,1.3
2042,1253,工程院,1.9,1.3
2043,1254,投放,1.9,1.2
2044,1254,大道,1.9,1.2
2045,1254,治好,1.9,1.2
2046,1255,数字,1.9,1.1
2047,1255,:,1.9,1.1
2048,1255,进入,1.9,1.1
2049,1256,临沂,1.9,1.0
2050,1257,流程,1.9,-1.0
2051,1258,年龄,1.9,-1.1
2052,1258,下发,1.9,-1.1
2053,1258,最为,1.9,-1.1
2054,1258,烧烤,1.9,-1.1
2055,1258,访友,1.9,-1.1
2056,1259,病毒,1.9,-1.2
2057,1259,发布,1.9,-1.2
2058,1259,德国,1.9,-1.2
2059,1259,金,1.9,-1.2
2060,1259,神秘,1.9,-1.2
2061,1260,明显,1.9,-1.3
2062,1260,调整,1.9,-1.3
2063,1260,航班,1.9,-1.3
2064,1260,具体,1.9,-1.3
2065,1261,早期,1.9,-1.4
2066,1261,有何,1.9,-1.4
2067,1261,添加,1.9,-1.4
2068,1262,客观,1.9,-1.5
2069,1262,性格,1.9,-1.5
2070,1262,一号,1.9,-1.5
2071,1262,大厅,1.9,-1.5
2072,1263,新增,1.9,-1.6
2073,1263,扩散,1.9,-1.6
2074,1263,就诊,1.9,-1.6
2075,1264,一般,1.9,-1.7
2076,1265,疾控,1.9,-2.0
2077,1265,地址,1.9,-2.0
2078,1266,干扰,1.9,-2.1
2079,1266,日因,1.9,-2.1
2080,1266,付,1.9,-2.1
2081,1266,医警,1.9,-2.1
2082,1267,确认,1.9,-2.5
2083,1268,指标,1.9,-2.6
2084,1268,趟,1.9,-2.6
2085,1269,多数,1.9,-3.0
2086,1270,最早,1.9,-3.1
2087,1271,尚未,1.9,-3.4
2088,1272,障碍,1.9,-3.7
2089,1273,情侣,1.9,-3.9
2090,1273,淡然,1.9,-3.9
2091,1274,兴趣,1.9,-4.3
2092,1274,官媒替,1.9,-4.3
2093,1274,六层,1.9,-4.3
2094,1275,增至,1.9,-4.6
2095,1276,人中,1.9,-6.0
2096,1277,阻止,1.9,-6.4
2097,1278,打喷嚏,1.9,-8.0
2098,1279,钓鱼,1.9,-9.0
2099,1280,慢性,1.9,-16.0
2100,1281,加油,1.8,36.0
2101,1282,战士,1.8,20.0
2102,1283,救护车,1.8,16.0
2103,1284,喊话,1.8,11.0
2104,1285,棒,1.8,10.0
2105,1285,英雄,1.8,10.0
2106,1286,春,1.8,9.0
2107,1287,顺利,1.8,7.0
2108,1288,深入,1.8,5.9
2109,1289,迎接,1.8,5.6
2110,1289,孤单,1.8,5.6
2111,1290,团结,1.8,5.4
2112,1290,优秀,1.8,5.4
2113,1291,救援,1.8,4.9
2114,1292,企业,1.8,4.3
2115,1293,联合,1.8,4.0
2116,1294,智慧,1.8,3.5
2117,1294,帮助,1.8,3.5
2118,1295,特殊,1.8,3.3
2119,1295,安利,1.8,3.3
2120,1296,@,1.8,3.1
2121,1297,总医院,1.8,3.0
2122,1298,居民,1.8,2.9
2123,1299,享受,1.8,2.7
2124,1300,勇气,1.8,2.6
2125,1301,人物,1.8,2.5
2126,1302,疫情,1.8,2.4
2127,1303,镇,1.8,2.3
2128,1303,进口,1.8,2.3
2129,1304,钟南山,1.8,2.2
2130,1305,代表,1.8,2.1
2131,1306,支,1.8,2.0
2132,1307,中,1.8,1.9
2133,1307,天津,1.8,1.9
2134,1307,挑战,1.8,1.9
2135,1307,尽早,1.8,1.9
2136,1307,刘,1.8,1.9
2137,1308,近日,1.8,1.8
2138,1308,已,1.8,1.8
2139,1309,愉快,1.8,1.7
2140,1309,医保,1.8,1.7
2141,1309,斯,1.8,1.7
2142,1310,身边,1.8,1.6
2143,1310,效果,1.8,1.6
2144,1311,保证,1.8,1.5
2145,1312,风险,1.8,1.4
2146,1312,今,1.8,1.4
2147,1312,提出,1.8,1.4
2148,1312,封闭式,1.8,1.4
2149,1313,随地,1.8,1.3
2150,1313,及其,1.8,1.3
2151,1313,阶段,1.8,1.3
2152,1313,早晨,1.8,1.3
2153,1313,盒,1.8,1.3
2154,1313,哈尔滨,1.8,1.3
2155,1313,陕西省,1.8,1.3
2156,1314,四川,1.8,1.2
2157,1314,关注,1.8,1.2
2158,1314,ICU,1.8,1.2
2159,1314,白色,1.8,1.2
2160,1315,接诊,1.8,1.1
2161,1315,外,1.8,1.1
2162,1315,免疫,1.8,1.1
2163,1316,中医,1.8,1.0
2164,1316,第,1.8,1.0
2165,1316,华中,1.8,1.0
2166,1317,中央,1.8,-1.0
2167,1317,无意,1.8,-1.0
2168,1317,入,1.8,-1.0
2169,1317,男童,1.8,-1.0
2170,1317,忽略,1.8,-1.0
2171,1318,管控,1.8,-1.1
2172,1318,鸡蛋,1.8,-1.1
2173,1318,骑,1.8,-1.1
2174,1319,研究,1.8,-1.2
2175,1319,处于,1.8,-1.2
2176,1319,爆料,1.8,-1.2
2177,1319,针对,1.8,-1.2
2178,1319,血液,1.8,-1.2
2179,1320,动作,1.8,-1.3
2180,1320,证实,1.8,-1.3
2181,1320,耳朵,1.8,-1.3
2182,1320,纸尿裤,1.8,-1.3
2183,1321,聚会,1.8,-1.4
2184,1322,冰箱,1.8,-1.5
2185,1323,比较,1.8,-1.6
2186,1323,循环,1.8,-1.6
2187,1323,一项,1.8,-1.6
2188,1324,线索,1.8,-1.7
2189,1325,指,1.8,-1.8
2190,1326,入院,1.8,-1.9
2191,1327,盖,1.8,-2.0
2192,1327,出租,1.8,-2.0
2193,1327,男生,1.8,-2.0
2194,1328,一脸,1.8,-2.6
2195,1329,事实上,1.8,-3.0
2196,1329,咽痛,1.8,-3.0
2197,1330,表面,1.8,-3.1
2198,1331,平均,1.8,-3.2
2199,1332,首席,1.8,-3.4
2200,1332,抽烟,1.8,-3.4
2201,1333,复查,1.8,-3.9
2202,1334,肺部,1.8,-4.4
2203,1335,通报,1.8,-4.5
2204,1336,国内外,1.8,-5.1
2205,1337,弱,1.8,-6.0
2206,1338,股票,1.8,-8.0
2207,1339,披露,1.8,-11.0
2208,1340,某某,1.8,-20.0
2209,1341,摩登,1.7,156.0
2210,1342,李易峰,1.7,100.0
2211,1343,UNIQ,1.7,68.0
2212,1344,YU,1.7,56.0
2213,1345,武警,1.7,28.0
2214,1346,城战,1.7,24.0
2215,1347,吉祥,1.7,20.0
2216,1347,按压,1.7,20.0
2217,1348,奋战,1.7,16.0
2218,1348,送达,1.7,16.0
2219,1348,新春,1.7,16.0
2220,1348,坚韧,1.7,16.0
2221,1348,张翰,1.7,16.0
2222,1348,机器人,1.7,16.0
2223,1348,踏上,1.7,16.0
2224,1348,舍小家,1.7,16.0
2225,1348,太有,1.7,16.0
2226,1349,同心,1.7,15.0
2227,1349,衷心,1.7,15.0
2228,1350,坚守,1.7,14.0
2229,1350,曲,1.7,14.0
2230,1350,安顺,1.7,14.0
2231,1350,朴实,1.7,14.0
2232,1350,国士,1.7,14.0
2233,1351,王子,1.7,13.0
2234,1351,刚到,1.7,13.0
2235,1352,动力,1.7,12.0
2236,1352,感谢您,1.7,12.0
2237,1352,笑容,1.7,12.0
2238,1352,市直,1.7,12.0
2239,1353,真诚,1.7,11.0
2240,1354,玉米,1.7,10.0
2241,1354,胸外,1.7,10.0
2242,1354,脚步,1.7,10.0
2243,1354,陆军,1.7,10.0
2244,1354,袁,1.7,10.0
2245,1355,诚挚,1.7,9.0
2246,1355,大爱,1.7,9.0
2247,1355,宠爱,1.7,9.0
2248,1355,万件,1.7,9.0
2249,1355,咏,1.7,9.0
2250,1355,岭,1.7,9.0
2251,1355,皂,1.7,9.0
2252,1355,欣赏,1.7,9.0
2253,1356,实现,1.7,8.0
2254,1356,梦想,1.7,8.0
2255,1356,努力,1.7,8.0
2256,1356,清风,1.7,8.0
2257,1356,剪,1.7,8.0
2258,1356,万名,1.7,8.0
2259,1357,祝,1.7,7.0
2260,1357,打造,1.7,7.0
2261,1358,带头,1.7,6.6
2262,1359,邢台,1.7,6.4
2263,1359,离不开,1.7,6.4
2264,1360,惊喜,1.7,6.3
2265,1361,献给,1.7,6.1
2266,1362,春晚,1.7,6.0
2267,1363,一行,1.7,5.8
2268,1363,满载,1.7,5.8
2269,1363,夺,1.7,5.8
2270,1363,伊始,1.7,5.8
2271,1363,营造,1.7,5.8
2272,1364,好听,1.7,5.5
2273,1365,辜负,1.7,5.4
2274,1365,身影,1.7,5.4
2275,1365,舞蹈,1.7,5.4
2276,1366,清单,1.7,5.2
2277,1366,演出,1.7,5.2
2278,1366,第十,1.7,5.2
2279,1367,认证,1.7,5.1
2280,1367,冬日,1.7,5.1
2281,1368,树,1.7,5.0
2282,1369,关爱,1.7,4.8
2283,1370,始终,1.7,4.7
2284,1370,墙,1.7,4.7
2285,1370,您们,1.7,4.7
2286,1370,牵头,1.7,4.7
2287,1371,曙光,1.7,4.3
2288,1372,康复,1.7,4.0
2289,1372,追求,1.7,4.0
2290,1372,一首,1.7,4.0
2291,1373,为,1.7,3.9
2292,1373,保,1.7,3.9
2293,1373,乐乐,1.7,3.9
2294,1373,孝感市,1.7,3.9
2295,1374,先进,1.7,3.8
2296,1374,专员,1.7,3.8
2297,1374,喜,1.7,3.8
2298,1375,山,1.7,3.4
2299,1375,报名,1.7,3.4
2300,1376,添麻烦,1.7,3.1
2301,1376,异,1.7,3.1
2302,1376,赶往,1.7,3.1
2303,1376,视,1.7,3.1
2304,1376,困境,1.7,3.1
2305,1376,行李箱,1.7,3.1
2306,1377,幻想,1.7,3.0
2307,1377,模样,1.7,3.0
2308,1378,吸引,1.7,2.9
2309,1379,人力,1.7,2.7
2310,1380,灾害,1.7,2.6
2311,1381,品牌,1.7,2.5
2312,1381,居家,1.7,2.5
2313,1381,家园,1.7,2.5
2314,1382,与,1.7,2.4
2315,1382,防疫,1.7,2.4
2316,1382,人士,1.7,2.4
2317,1382,推广,1.7,2.4
2318,1383,筛选,1.7,2.3
2319,1383,昆明,1.7,2.3
2320,1384,爱情,1.7,2.2
2321,1384,告别,1.7,2.2
2322,1385,语录,1.7,2.1
2323,1385,全员,1.7,2.1
2324,1386,经验,1.7,2.0
2325,1386,设立,1.7,2.0
2326,1387,以来,1.7,1.9
2327,1387,五,1.7,1.9
2328,1387,整理,1.7,1.9
2329,1387,认真,1.7,1.9
2330,1387,济宁,1.7,1.9
2331,1387,物理,1.7,1.9
2332,1388,头条,1.7,1.8
2333,1388,绵阳,1.7,1.8
2334,1389,防护,1.7,1.7
2335,1389,发展,1.7,1.7
2336,1389,再度,1.7,1.7
2337,1389,各自,1.7,1.7
2338,1390,返校,1.7,1.6
2339,1391,·,1.7,1.5
2340,1391,放心,1.7,1.5
2341,1391,交警,1.7,1.5
2342,1391,村,1.7,1.5
2343,1392,毒株,1.7,1.4
2344,1392,成都,1.7,1.4
2345,1392,不必,1.7,1.4
2346,1392,饮料,1.7,1.4
2347,1392,乌,1.7,1.4
2348,1392,亳州,1.7,1.4
2349,1393,表情,1.7,1.3
2350,1393,他人,1.7,1.3
2351,1393,传承,1.7,1.3
2352,1393,子女,1.7,1.3
2353,1394,日报,1.7,1.2
2354,1394,技术,1.7,1.2
2355,1394,博文,1.7,1.2
2356,1394,客厅,1.7,1.2
2357,1394,三名,1.7,1.2
2358,1394,一处,1.7,1.2
2359,1394,途中,1.7,1.2
2360,1395,以及,1.7,1.1
2361,1395,来看,1.7,1.1
2362,1396,过程,1.7,1.0
2363,1396,系统,1.7,1.0
2364,1397,南站,1.7,-1.0
2365,1397,一则,1.7,-1.0
2366,1397,缺氧,1.7,-1.0
2367,1397,单纯,1.7,-1.0
2368,1398,看法,1.7,-1.1
2369,1399,于,1.7,-1.2
2370,1399,通知,1.7,-1.2
2371,1399,当地,1.7,-1.2
2372,1399,当日,1.7,-1.2
2373,1399,讲话,1.7,-1.2
2374,1400,小米,1.7,-1.3
2375,1400,现代,1.7,-1.3
2376,1400,曾光,1.7,-1.3
2377,1401,早饭,1.7,-1.4
2378,1401,呼吸机,1.7,-1.4
2379,1402,处置,1.7,-1.5
2380,1403,长期,1.7,-1.6
2381,1404,距离,1.7,-1.7
2382,1404,随机,1.7,-1.7
2383,1404,并未,1.7,-1.7
2384,1404,一事,1.7,-1.7
2385,1404,北京市,1.7,-1.7
2386,1404,降温,1.7,-1.7
2387,1404,路径,1.7,-1.7
2388,1404,陈,1.7,-1.7
2389,1404,喷雾,1.7,-1.7
2390,1404,老虎,1.7,-1.7
2391,1404,食材,1.7,-1.7
2392,1405,头脑,1.7,-1.8
2393,1406,要求,1.7,-1.9
2394,1406,日到,1.7,-1.9
2395,1407,翻身,1.7,-2.1
2396,1407,单独,1.7,-2.1
2397,1407,时要,1.7,-2.1
2398,1407,达州,1.7,-2.1
2399,1408,有用,1.7,-2.2
2400,1408,两人,1.7,-2.2
2401,1409,长,1.7,-2.4
2402,1409,提醒,1.7,-2.4
2403,1409,卫生间,1.7,-2.4
2404,1409,流浪,1.7,-2.4
2405,1410,口,1.7,-2.6
2406,1410,空调,1.7,-2.6
2407,1410,高温,1.7,-2.6
2408,1410,分析,1.7,-2.6
2409,1411,用药,1.7,-2.9
2410,1412,固定,1.7,-3.0
2411,1413,之间,1.7,-3.2
2412,1413,不适,1.7,-3.2
2413,1414,卧室,1.7,-3.4
2414,1415,上海市,1.7,-3.8
2415,1416,特征,1.7,-3.9
2416,1416,拭子,1.7,-3.9
2417,1417,取义,1.7,-4.3
2418,1417,破产,1.7,-4.3
2419,1417,确,1.7,-4.3
2420,1417,转化,1.7,-4.3
2421,1418,竹鼠,1.7,-5.1
2422,1419,―,1.7,-6.9
2423,1420,军人,1.6,8.0
2424,1421,心动,1.6,6.4
2425,1422,陪伴,1.6,5.8
2426,1423,信心,1.6,5.4
2427,1424,党,1.6,4.8
2428,1425,赛跑,1.6,4.5
2429,1426,线上,1.6,3.7
2430,1427,来到,1.6,3.5
2431,1427,严防,1.6,3.5
2432,1428,赤峰,1.6,3.3
2433,1428,创造,1.6,3.3
2434,1429,少女,1.6,3.2
2435,1430,太阳,1.6,2.7
2436,1431,大连,1.6,2.5
2437,1431,更要,1.6,2.5
2438,1432,贵州,1.6,2.4
2439,1433,沟通,1.6,2.3
2440,1433,夏天,1.6,2.3
2441,1434,工作,1.6,2.1
2442,1434,设备,1.6,2.1
2443,1434,职工,1.6,2.1
2444,1435,内部,1.6,2.0
2445,1436,APP,1.6,1.9
2446,1436,检验,1.6,1.9
2447,1436,监察,1.6,1.9
2448,1436,先后,1.6,1.9
2449,1436,一台,1.6,1.9
2450,1437,防范,1.6,1.8
2451,1437,拥有,1.6,1.8
2452,1438,人民,1.6,1.7
2453,1438,元旦,1.6,1.7
2454,1438,医疗,1.6,1.7
2455,1438,角色,1.6,1.7
2456,1439,间,1.6,1.6
2457,1439,学会,1.6,1.6
2458,1439,熟悉,1.6,1.6
2459,1440,一名,1.6,1.5
2460,1440,派,1.6,1.5
2461,1440,正在,1.6,1.5
2462,1440,不光,1.6,1.5
2463,1441,浏览器,1.6,1.4
2464,1442,较大,1.6,1.3
2465,1442,回国,1.6,1.3
2466,1443,方面,1.6,1.2
2467,1443,连续,1.6,1.2
2468,1443,自然,1.6,1.2
2469,1443,强调,1.6,1.2
2470,1443,中医院,1.6,1.2
2471,1443,凡,1.6,1.2
2472,1444,测量,1.6,1.1
2473,1444,内,1.6,1.1
2474,1444,北京,1.6,1.1
2475,1444,包括,1.6,1.1
2476,1444,基础,1.6,1.1
2477,1444,远离,1.6,1.1
2478,1445,火车站,1.6,1.0
2479,1445,密集,1.6,1.0
2480,1446,救助,1.6,-1.0
2481,1446,第二,1.6,-1.0
2482,1446,白岩松,1.6,-1.0
2483,1446,舒适,1.6,-1.0
2484,1447,温度,1.6,-1.1
2485,1447,食物,1.6,-1.1
2486,1447,院,1.6,-1.1
2487,1447,娱乐,1.6,-1.1
2488,1448,感染,1.6,-1.2
2489,1448,徐,1.6,-1.2
2490,1449,程度,1.6,-1.3
2491,1449,决策,1.6,-1.3
2492,1450,漏报,1.6,-1.4
2493,1450,返回,1.6,-1.4
2494,1450,输入,1.6,-1.4
2495,1450,出生,1.6,-1.4
2496,1450,方剂,1.6,-1.4
2497,1451,片,1.6,-1.5
2498,1452,安检,1.6,-1.6
2499,1452,公众,1.6,-1.6
2500,1453,返,1.6,-1.7
2501,1453,疾病,1.6,-1.7
2502,1453,监测,1.6,-1.7
2503,1453,疑问,1.6,-1.7
2504,1453,宫颈癌,1.6,-1.7
2505,1454,自限性,1.6,-1.8
2506,1455,省市,1.6,-1.9
2507,1455,范围,1.6,-1.9
2508,1456,另外,1.6,-2.0
2509,1456,吉林市,1.6,-2.0
2510,1457,开窗,1.6,-2.1
2511,1457,商场,1.6,-2.1
2512,1458,复制,1.6,-2.4
2513,1459,锦州,1.6,-2.6
2514,1459,窗口,1.6,-2.6
2515,1459,供,1.6,-2.6
2516,1459,国道,1.6,-2.6
2517,1460,手法,1.6,-3.0
2518,1460,说道,1.6,-3.0
2519,1461,开学,1.6,-3.2
2520,1462,篇文章,1.6,-3.4
2521,1463,延迟,1.6,-4.0
2522,1464,百年,1.6,-5.1
2523,1464,一文,1.6,-5.1
2524,1464,炖,1.6,-5.1
2525,1465,上涨,1.6,-5.6
2526,1466,新浪网,1.6,-6.0
2527,1466,定位,1.6,-6.0
2528,1466,语气,1.6,-6.0
2529,1466,口服,1.6,-6.0
2530,1467,宠物,1.6,-6.3
2531,1468,规定,1.6,-6.7
2532,1469,吐痰,1.6,-6.9
2533,1469,翻译,1.6,-6.9
2534,1470,腊月,1.6,-8.0
2535,1471,返京,1.6,-9.0
2536,1472,流浪狗,1.6,-15.0
2537,1473,赢,1.5,24.0
2538,1474,白衣,1.5,20.0
2539,1475,做起,1.5,16.0
2540,1476,头像,1.5,15.0
2541,1477,降至,1.5,13.0
2542,1478,可爱,1.5,9.0
2543,1479,打榜,1.5,8.0
2544,1480,快乐,1.5,6.7
2545,1481,援助,1.5,6.4
2546,1482,微笑,1.5,5.6
2547,1483,乐,1.5,5.5
2548,1483,低调,1.5,5.5
2549,1484,中国,1.5,5.1
2550,1485,晚安,1.5,5.0
2551,1485,增强,1.5,5.0
2552,1486,而出,1.5,4.9
2553,1487,张云雷,1.5,4.7
2554,1488,好看,1.5,4.4
2555,1488,榆林,1.5,4.4
2556,1489,阿比,1.5,3.8
2557,1490,诗,1.5,3.5
2558,1490,幽默,1.5,3.5
2559,1490,这段,1.5,3.5
2560,1491,倒地,1.5,2.9
2561,1491,挽救,1.5,2.9
2562,1492,完美,1.5,2.7
2563,1493,众生,1.5,2.6
2564,1494,人员,1.5,2.5
2565,1494,鼓励,1.5,2.5
2566,1495,比例,1.5,2.3
2567,1495,新疆,1.5,2.3
2568,1495,长治,1.5,2.3
2569,1495,以此,1.5,2.3
2570,1495,小企业,1.5,2.3
2571,1496,无限,1.5,2.2
2572,1496,注册,1.5,2.2
2573,1497,科学院,1.5,2.0
2574,1497,宜昌,1.5,2.0
2575,1498,方便,1.5,1.9
2576,1498,VIDEO,1.5,1.9
2577,1498,探索,1.5,1.9
2578,1499,制度,1.5,1.8
2579,1500,路,1.5,1.7
2580,1500,金融,1.5,1.7
2581,1501,新,1.5,1.6
2582,1501,故事,1.5,1.6
2583,1501,正好,1.5,1.6
2584,1501,讲述,1.5,1.6
2585,1502,硬核,1.5,1.5
2586,1502,全国,1.5,1.5
2587,1502,形势,1.5,1.5
2588,1502,病房,1.5,1.5
2589,1502,直播,1.5,1.5
2590,1502,福建,1.5,1.5
2591,1502,统一,1.5,1.5
2592,1503,预约,1.5,1.4
2593,1504,成为,1.5,1.3
2594,1504,双,1.5,1.3
2595,1504,广州,1.5,1.3
2596,1504,指定,1.5,1.3
2597,1504,有意思,1.5,1.3
2598,1505,增长,1.5,1.2
2599,1505,现金,1.5,1.2
2600,1505,大大,1.5,1.2
2601,1506,等于,1.5,1.1
2602,1506,男人,1.5,1.1
2603,1507,当天,1.5,1.0
2604,1507,宝,1.5,1.0
2605,1508,职业,1.5,-1.0
2606,1509,二,1.5,-1.1
2607,1509,数量,1.5,-1.1
2608,1509,条件,1.5,-1.1
2609,1509,高考,1.5,-1.1
2610,1509,退缩,1.5,-1.1
2611,1510,收治,1.5,-1.2
2612,1511,「,1.5,-1.3
2613,1511,暂时,1.5,-1.3
2614,1511,语音,1.5,-1.3
2615,1512,火,1.5,-1.4
2616,1512,学,1.5,-1.4
2617,1513,皮肤,1.5,-1.5
2618,1513,教,1.5,-1.5
2619,1513,车站,1.5,-1.5
2620,1513,汽车,1.5,-1.5
2621,1513,C,1.5,-1.5
2622,1513,持续,1.5,-1.5
2623,1513,一大,1.5,-1.5
2624,1513,严,1.5,-1.5
2625,1514,一例,1.5,-1.6
2626,1515,杭州,1.5,-1.7
2627,1515,说明,1.5,-1.7
2628,1515,厚,1.5,-1.7
2629,1516,手段,1.5,-1.8
2630,1516,成分,1.5,-1.8
2631,1517,治,1.5,-2.0
2632,1517,扎堆,1.5,-2.0
2633,1518,男,1.5,-2.2
2634,1519,确诊,1.5,-2.3
2635,1520,调理,1.5,-2.4
2636,1520,SARS,1.5,-2.4
2637,1520,那时,1.5,-2.4
2638,1521,情况,1.5,-2.5
2639,1522,携带,1.5,-2.8
2640,1523,原因,1.5,-3.0
2641,1523,暴发,1.5,-3.0
2642,1524,来讲,1.5,-3.1
2643,1525,因此,1.5,-3.3
2644,1526,错峰,1.5,-3.4
2645,1526,居委会,1.5,-3.4
2646,1527,必要,1.5,-3.5
2647,1527,是否,1.5,-3.5
2648,1528,与其,1.5,-3.9
2649,1528,多为,1.5,-3.9
2650,1529,饶毅,1.5,-4.5
2651,1530,大楼,1.5,-4.7
2652,1531,乘客,1.5,-5.0
2653,1532,烤鸭,1.5,-6.0
2654,1533,平常,1.5,-6.4
2655,1534,史,1.5,-8.0
2656,1535,中旬,1.5,-12.0
2657,1536,急性,1.5,-20.0
2658,1537,团,1.4,16.0
2659,1537,骄傲,1.4,16.0
2660,1538,同胞,1.4,15.0
2661,1539,祝愿,1.4,14.0
2662,1540,难关,1.4,11.0
2663,1541,机长,1.4,10.0
2664,1542,无偿,1.4,9.0
2665,1543,消防,1.4,8.0
2666,1544,明星,1.4,6.7
2667,1545,相见,1.4,5.8
2668,1546,元宵,1.4,5.7
2669,1547,K,1.4,5.6
2670,1548,训练,1.4,5.4
2671,1549,哈哈哈,1.4,5.2
2672,1550,义工,1.4,5.1
2673,1551,能为,1.4,4.3
2674,1551,背影,1.4,4.3
2675,1552,治理,1.4,4.0
2676,1552,善意,1.4,4.0
2677,1552,取得,1.4,4.0
2678,1553,参与者,1.4,3.9
2679,1553,敢于,1.4,3.9
